"URI","Title","RecordId","Coin Type URI","From Date","To Date","Artist","Authority","Coin Type","Degree","Deity","Denomination","Department","Dynasty","Engraver","Issuer","Maker","Manufacture","Material","Mint","Object Type","Place of Production","Place of Issue","Place of Cataloging Relevance","Portrait","Reference","Region","SubjectEvent","SubjectIssuer","SubjectPerson","SubjectPlace","State","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Ah","Axis","Diameter (in mm)","Weight (in gr.)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1966.75.60","Silver Tetradrachm, Byzantium. 1966.75.60","1966.75.60","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 996||SNGBYB 489","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","13.0","https://numismatics.org/collectionimages/19501999/1966/1966.75.60.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.60.rev.width175.jpg","2022-09-01T08:46:47Z"
"http://numismatics.org/collection/1966.75.61","Silver Tetradrachm, Byzantium. 1966.75.61","1966.75.61","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 980||SNGBYB 490","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","11.77","https://numismatics.org/collectionimages/19501999/1966/1966.75.61.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.61.rev.width175.jpg","2022-09-01T08:46:47Z"
"http://numismatics.org/collection/1966.75.62","Silver octobol, Byzantium. 1966.75.62","1966.75.62","","","","","","","","Demeter||Poseidon","octobol","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 1039||SNGBYB 491","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","","5.2","https://numismatics.org/collectionimages/19501999/1966/1966.75.62.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.62.rev.width175.jpg","2022-09-01T08:46:48Z"
"http://numismatics.org/collection/1965.275.31","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1965.275.31","1965.275.31","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","34.0","16.81","https://numismatics.org/collectionimages/19501999/1965/1965.275.31.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1965/1965.275.31.rev.width175.jpg","2022-09-01T08:27:14Z"
"http://numismatics.org/collection/1965.275.32","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1965.275.32","1965.275.32","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","36.0","16.43","https://numismatics.org/collectionimages/19501999/1965/1965.275.32.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1965/1965.275.32.rev.width175.jpg","2022-09-01T08:27:14Z"
"http://numismatics.org/collection/1960.170.417","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1960.170.417","1960.170.417","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","32.0","15.21","https://numismatics.org/collectionimages/19501999/1960/1960.170.417.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1960/1960.170.417.rev.width175.jpg","2022-09-01T07:43:15Z"
"http://numismatics.org/collection/1957.172.730","Silver drachm, Byzantium. 1957.172.730","1957.172.730","","","","","","","","","drachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G.35","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","5.35","https://numismatics.org/collectionimages/19501999/1957/1957.172.730.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1957/1957.172.730.rev.width175.jpg","2022-09-01T07:13:39Z"
"http://numismatics.org/collection/1957.172.2112","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1957.172.2112","1957.172.2112","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","35.0","16.74","https://numismatics.org/collectionimages/19501999/1957/1957.172.2112.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1957/1957.172.2112.rev.width175.jpg","2022-09-01T07:11:20Z"
"http://numismatics.org/collection/1977.158.107","Gold Stater of Lysimachus, Byzantium, 260 BC - 190 BC. 1977.158.107","1977.158.107","","-260","-190","","Lysimachus","","","Athena||Nike","Stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Head of deified Alexander r.","","Athena seated l. holding nike","","","11","22.0","8.01","https://numismatics.org/collectionimages/19501999/1977/1977.158.107.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.107.rev.width175.jpg","2022-09-02T04:06:34Z"
"http://numismatics.org/collection/1974.52.2","Silver hemidrachm, Byzantium. 1974.52.2","1974.52.2","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 719","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","3.77","https://numismatics.org/collectionimages/19501999/1974/1974.52.2.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1974/1974.52.2.rev.width175.jpg","2022-09-02T03:40:04Z"
"http://numismatics.org/collection/1973.191.3","Bronze Coin of Trajan, Byzantium, AD 98 - AD 117. 1973.191.3","1973.191.3","","98","117","","Trajan","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","Trajan","cf S.-G. 2046","Thrace","","","","","","","Byzas head","","sailing ship","","","12","","7.19","https://numismatics.org/collectionimages/19501999/1973/1973.191.3.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1973/1973.191.3.rev.width175.jpg","2022-09-02T02:14:59Z"
"http://numismatics.org/collection/1974.226.19","Bronze Coin of Elagabalus, Byzantium, AD 218 - AD 222. 1974.226.19","1974.226.19","","218","222","","Elagabalus","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","cf S.-G. 1660","Thrace","","","","","","","Elagabalus head","","agnostic crown on table, vase below","","","12","32.0","17.88","https://numismatics.org/collectionimages/19501999/1974/1974.226.19.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1974/1974.226.19.rev.width175.jpg","2022-09-02T03:12:39Z"
"http://numismatics.org/collection/1974.226.20","Bronze Coin of Valerian, Byzantium, AD 253 - AD 260. 1974.226.20","1974.226.20","","253","260","","Valerian","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","cf S.-G. 1815f","Thrace","","","","","","","Valerian I head","","basket-torch, 2","","","2","28.0","6.8","https://numismatics.org/collectionimages/19501999/1974/1974.226.20.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1974/1974.226.20.rev.width175.jpg","2022-09-02T03:12:41Z"
"http://numismatics.org/collection/1971.193.1","Bronze Coin, Byzantium. 1971.193.1","1971.193.1","","","","","","","","Artemis","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","cf S.-G. 1912","Thrace","","","","","","","Artemis bust","","crescent and star","","","1","","5.33","https://numismatics.org/collectionimages/19501999/1971/1971.193.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1971/1971.193.1.rev.width175.jpg","2022-09-02T01:38:50Z"
"http://numismatics.org/collection/1945.18.6","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1945.18.6","1945.18.6","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","17.63","https://numismatics.org/collectionimages/19001949/1945/1945.18.6.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1945/1945.18.6.rev.width175.jpg","2022-09-01T02:40:35Z"
"http://numismatics.org/collection/1945.21.1","Bronze Coin, Byzantium. 1945.21.1","1945.21.1","","","","","","","","Hermes","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 2002/1","Thrace","","","","","","","Hermes head","","caduceus winged","","","1","","2.07","https://numismatics.org/collectionimages/19001949/1945/1945.21.1.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1945/1945.21.1.rev.width175.jpg","2022-09-01T02:40:36Z"
"http://numismatics.org/collection/2001.1.216","Lead 4 drachm (tetradrachm) of Alexander III of Macedon, Byzantium. 2001.1.216","2001.1.216","","","","Rosa, Peter","Alexander III of Macedon","","","Heracles||Zeus","4 drachm (tetradrachm)","Greek","Argead Dynasty","","","","Struck","Lead","Byzantium","Replica","","","","","Sayles 012","Thrace","","","","","Kingdom of Macedonia","","Beardless head of Heracles r. wearing lion skin headdress","ALEXANDROY","Zeus seated on stool-throne l., holding eagle on outstretched right hand and sceptre in left","","","12","24.0","18.29","","","2022-09-21T01:35:44Z"
"http://numismatics.org/collection/1984.65.43","Silver hemidrachm, Byzantium. 1984.65.43","1984.65.43","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 509","Thrace","","","","","","","horse l.","","4 part incuse square","","","","","2.26","https://numismatics.org/collectionimages/19501999/1984/1984.65.43.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1984/1984.65.43.rev.width175.jpg","2022-09-02T07:21:00Z"
"http://numismatics.org/collection/1977.158.184","Silver Tetradrachm, Byzantium. 1977.158.184","1977.158.184","","","","","","","","","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 701","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","13.89","https://numismatics.org/collectionimages/19501999/1977/1977.158.184.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.184.rev.width175.jpg","2022-09-02T04:08:07Z"
"http://numismatics.org/collection/1977.158.185","Silver Tetradrachm, Byzantium. 1977.158.185","1977.158.185","","","","","","","","","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 670-671","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","13.93","https://numismatics.org/collectionimages/19501999/1977/1977.158.185.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.185.rev.width175.jpg","2022-09-02T04:08:07Z"
"http://numismatics.org/collection/1977.158.186","Silver Tetradrachm, Byzantium. 1977.158.186","1977.158.186","","","","","","","","","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 650-656","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","14.82","https://numismatics.org/collectionimages/19501999/1977/1977.158.186.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.186.rev.width175.jpg","2022-09-02T04:08:07Z"
"http://numismatics.org/collection/1977.158.187","Silver drachm, Byzantium. 1977.158.187","1977.158.187","","","","","","","","","drachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 113","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part","","","","","5.01","https://numismatics.org/collectionimages/19501999/1977/1977.158.187.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.187.rev.width175.jpg","2022-09-02T04:08:07Z"
"http://numismatics.org/collection/1977.158.188","Silver drachm, Byzantium. 1977.158.188","1977.158.188","","","","","","","","","drachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G.34","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","5.33","https://numismatics.org/collectionimages/19501999/1977/1977.158.188.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.188.rev.width175.jpg","2022-09-02T04:08:07Z"
"http://numismatics.org/collection/1977.158.189","Silver hemidrachm, Byzantium. 1977.158.189","1977.158.189","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 446","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","2.55","https://numismatics.org/collectionimages/19501999/1977/1977.158.189.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.189.rev.width175.jpg","2022-09-02T04:08:08Z"
"http://numismatics.org/collection/1977.158.190","Silver Tetradrachm, Byzantium. 1977.158.190","1977.158.190","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 983","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","13.17","https://numismatics.org/collectionimages/19501999/1977/1977.158.190.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.190.rev.width175.jpg","2022-09-02T04:08:08Z"
"http://numismatics.org/collection/1977.158.2706","Silver fraction, Byzantium. 1977.158.2706","1977.158.2706","","","","","","","","","fraction","Greek","","","","","","Silver","Byzantium","Coin jewelry","","","","","S -G. 424","Thrace","","","","","","","cow, forepart","","incuse square, 4 part, mottled","","","","","3.63","https://numismatics.org/collectionimages/19501999/1977/1977.158.2706.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.2706.rev.width175.jpg","2022-09-02T04:08:22Z"
"http://numismatics.org/collection/1977.158.2707","Silver fraction, Byzantium. 1977.158.2707","1977.158.2707","","","","","","","","","fraction","Greek","","","","","","Silver","Byzantium","Coin jewelry","","","","","cf S.-G. 284","Thrace","","","","","","","cow, forepart","","incuse square, 4 part, mottled","","","","","3.5","https://numismatics.org/collectionimages/19501999/1977/1977.158.2707.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1977/1977.158.2707.rev.width175.jpg","2022-09-02T04:08:22Z"
"http://numismatics.org/collection/1980.109.114","Silver hemidrachm, Byzantium. 1980.109.114","1980.109.114","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","SNGBYB 484||cf S.-G. 470","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","2.41","https://numismatics.org/collectionimages/19501999/1980/1980.109.114.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1980/1980.109.114.rev.width175.jpg","2022-09-02T05:05:10Z"
"http://numismatics.org/collection/1983.51.73","Silver Coin, Byzantium. 1983.51.73","1983.51.73","","","","","","","","","","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G.34","Thrace","","","","","","","cow stg. on dolphin","","4-part incuse square, millsail pattern","","","","","5.03","https://numismatics.org/collectionimages/19501999/1983/1983.51.73.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1983/1983.51.73.rev.width175.jpg","2022-09-02T06:29:47Z"
"http://numismatics.org/collection/1983.51.74","Silver Coin, Byzantium. 1983.51.74","1983.51.74","","","","","","","","","","Greek","","","","","","Silver","Byzantium","Coin","","","","","cf S.-G. 605","Thrace","","","","","","","cow stg.","","4-part incuse square, millsail pattern","","","","","0.77","https://numismatics.org/collectionimages/19501999/1983/1983.51.74.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1983/1983.51.74.rev.width175.jpg","2022-09-02T06:29:49Z"
